"
Proyecto de Ley
","
Fecha de Presentación
"
       
        
        
        
       
03752/2022-CR
","
12/12/2022
","
LEY QUE MODIFICA LA LEY N° 27336, LEY DE DESARROLLO DE LAS FUNCIONES Y FACULTADES DEL ORGANISMO SUPERVISOR DE INVERSIÓN PRIVADA EN TELECOMUNICACIONES — OSIPTEL
","
En comisión
","
Congreso
","
 Yarrow Lumbreras, Norma Martina; Bazán Calderón, Diego Alonso Fernando; Amuruz Dulanto, Yessica Rosselli; Williams Zapata, José Daniel; Gonzales Delgado, Diana Carolina; Córdova Lobatón, María Jessica
"
"
       
        
        
        
       
03751/2022-CR
","
12/12/2022
","
LEY DE REFORMA CONSTITUCIONAL PARA SUPERAR LA CRISIS, RENOVAR LA CLASE POLÍTICA Y CONVOCAR A REFERENDUM PARA LA ASAMBLEA CONSTITUYENTE
","
En comisión
","
Congreso
","
 Reymundo Mercado, Edgard Cornelio; Luque Ibarra, Ruth; Bazán Narro, Sigrid Tesoro
"
"
       
        
        
        
       
03750/2022-CR
","
12/12/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL EL RECONOCIMIENTO COMO PATRIMONIO CULTURAL DE LA NACIÓN A LA FESTIVIDAD DE LA VIRGEN DE LA NATIVIDAD DEL DISTRITO DE TABALOSOS, PROVINCIA DE LAMAS,
DEPARTAMENTO DE SAN MARTÍN
","
En comisión
","
Congreso
","
 Paredes Fonseca, Karol Ivett; Martínez Talavera, Pedro Edwin; Alva Prieto, María del Carmen; Soto Palacios, Wilson; Arriola Tueros, José Alberto; Monteza Facho, Silvia María; Vergara Mendoza, Elvis Hernán; Mori Celis, Juan Carlos
"
"
       
        
        
        
       
03749/2022-CR
","
07/12/2022
","
LEY QUE CREA EL CONSEJO DE GOBERNABILIDAD COMO ESPACIO DE COORDINACIÓN ENTRE EL PODER EJECUTIVO Y LEGISLATIVO
","
En comisión
","
Congreso
","
 Jerí Oré, José Enrique; Saavedra Casternoque, Hitler; Azurín Loayza, Alfredo; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
03748/2022-CR
","
06/12/2022
","
LEY QUE FORTALECE LA RESPUESTA DE LOS BOMBEROS EN LAS EMERGENCIAS MÉDICAS A TRAVÉS DEL RESTABLECIMIENTO DEL SERUMS
","
En comisión
","
Congreso
","
 Alva Prieto, María del Carmen; Arriola Tueros, José Alberto; Aragón Carreño, Luis Ángel; Paredes Fonseca, Karol Ivett; Martínez Talavera, Pedro Edwin; Soto Palacios, Wilson; Monteza Facho, Silvia María
"
"
       
        
        
        
       
03747/2022-CR
","
06/12/2022
","
LEY QUE MODIFICA EL NUMERAL 58.3 DEL ARTÍCULO 58° DE LA LEY 30220, LEY UNIVERSITARIA
","
En comisión
","
Congreso
","
 Mori Celis, Juan Carlos; Martínez Talavera, Pedro Edwin; Soto Palacios, Wilson; Espinoza Vargas, Jhaec Darwin; Paredes Fonseca, Karol Ivett; Aragón Carreño, Luis Ángel; Doroteo Carbajo, Raúl Felipe; Portero López, Hilda Marleny; Vergara Mendoza, Elvis Hernán
"
"
       
        
        
        
       
03746/2022-CR
","
06/12/2022
","
REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 161 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ, SOBRE LA VOTACIÓN E IDONEIDAD PARA LA ELECCIÓN DEL DEFENSOR DEL PUEBLO
","
En comisión
","
Congreso
","
 Soto Palacios, Wilson; Alva Prieto, María del Carmen; Aragón Carreño, Luis Ángel; Vergara Mendoza, Elvis Hernán; Paredes Fonseca, Karol Ivett; Arriola Tueros, José Alberto; Portero López, Hilda Marleny
"
"
       
        
        
        
       
03745/2022-CR
","
06/12/2022
","
LEY QUE MODIFICA LA LEY 29973, LEY GENERAL DE LA PERSONA CON DISCAPACIDAD, A FIN DE FORTALECER LOS DERECHOS CIVILES Y POLÍTICOS DE LAS PERSONAS CON DISCAPACIDAD
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Arriola Tueros, José Alberto; Espinoza Vargas, Jhaec Darwin; Soto Palacios, Wilson; Monteza Facho, Silvia María; Doroteo Carbajo, Raúl Felipe; Aragón Carreño, Luis Ángel
"
"
       
        
        
        
       
03744/2022-CR
","
06/12/2022
","
LEY DE REFORMA CONSTITUCIONAL QUE ESTABLESCA LA BICAMERALIDAD EN EL CONGRESO DE LA REPÚBLICA
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Arriola Tueros, José Alberto; Mori Celis, Juan Carlos; Aragón Carreño, Luis Ángel; Martínez Talavera, Pedro Edwin
"
"
       
        
        
        
       
03743/2022-CR
","
06/12/2022
","
LEY QUE REGULA LA INFORMACIÓN OPORTUNA DE NÚMERO DE VACANTES, PAGOS DE MATRÍCULA Y PENSIONES ESCOLARES DE NIÑOS, NIÑAS Y ADOLESCENTES CON DISCAPACIDAD
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Arriola Tueros, José Alberto; Martínez Talavera, Pedro Edwin; Mori Celis, Juan Carlos; Aragón Carreño, Luis Ángel
"
"
       
        
        
        
       
03742/2022-CR
","
05/12/2022
","
LEY QUE IMPULSA LA ACTIVIDAD EMPRESARIAL COMO FUENTE DE EMPRENDIMIENTO DE LOS COMEDORES POPULARES Y OLLAS COMUNES EN LAS CONCESIONES ALIMENTARIAS ESTATALES
","
En comisión
","
Congreso
","
 Medina Minaya, Esdras Ricardo; Saavedra Casternoque, Hitler; Jerí Oré, José Enrique
"
"
       
        
        
        
       
03741/2022-CR
","
05/12/2022
","
LEY QUE FORTALECE EL USO DE ENERGÍA VERDE EN EL PARQUE AUTOMOTOR
","
En comisión
","
Congreso
","
 Medina Minaya, Esdras Ricardo; Saavedra Casternoque, Hitler; Jerí Oré, José Enrique
"
"
       
        
        
        
       
03740/2022-PE
","
05/12/2022
","
LEY QUE PRORROGA LA VIGENCIA DE LOS APÉNDICES I Y II DE LA LEY DEL IMPUESTO GENERAL A LAS VENTAS E IMPUESTO SELECTIVO AL CONSUMO
","
Dictamen
","
Poder Ejecutivo
",
"
       
        
        
        
       
03739/2022-CR
","
05/12/2022
","
LEY QUE ELIMINA LA COMISIÓN INTERPLAZA, LA COMISIÓN POR TRANSFERENCIA BANCARIA Y LA COMISIÓN POR PAGO DE TARJETA DE CRÉDITO
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Doroteo Carbajo, Raúl Felipe; Mori Celis, Juan Carlos; Aragón Carreño, Luis Ángel; Monteza Facho, Silvia María
"
"
       
        
        
        
       
03738/2022-CR
","
05/12/2022
","
LEY QUE CREA LA VENTANILLA DIGITAL ÚNICA DE ATENCIÓN DE RECLAMOS DE LOS CONSUMIDORES
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Vergara Mendoza, Elvis Hernán; Monteza Facho, Silvia María; Espinoza Vargas, Jhaec Darwin; Aragón Carreño, Luis Ángel; Soto Palacios, Wilson; Arriola Tueros, José Alberto
"
"
       
        
        
        
       
03737/2022-CR
","
05/12/2022
","
LEY QUE MODIFICA LA LEY 26271, LEY QUE NORMA EL DERECHO A PASES LIBRES Y PASES DIFERENCIADOS COBRADOS POR LAS EMPRESAS DE TRANSPORTE URBANO E INTERURBANO DE PASAJEROS, PARA INCORPORAR EN SUS ALCANCES AL PERSONAL DEL SERVICIO MILITAR VOLUNTARIO Y REENGANCHADOS DE LAS FUERZAS ARMADAS.
","
En comisión
","
Congreso
","
 Zeta Chunga, Cruz Maria; Moyano Delgado, Martha Lupe; Chacón Trujillo, Nilza Merly; López Morales, Jeny Luz; Alegría García, Arturo; Aguinaga Recuenco, Alejandro Aurelio
"
"
       
        
        
        
       
03736/2022-CR
","
02/12/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA REVALORACIÓN DEL FERROCARRIL DEL SUR UBICADO EN EL DEPARTAMENTO DE PUNO
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Aragón Carreño, Luis Ángel; Doroteo Carbajo, Raúl Felipe; Mori Celis, Juan Carlos; Monteza Facho, Silvia María; Vergara Mendoza, Elvis Hernán
"
"
       
        
        
        
       
03735/2022-CR
","
02/12/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EJECUCIÓN DEL ""PROYECTO TURÍSTICO TELEFÉRICO CENTRO HISTÓRICO DE LIMA — CERRO SAN CRISTÓBAL"" Y AUTORIZA LA EXPROPIACIÓN DE INMUEBLES
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Doroteo Carbajo, Raúl Felipe; Monteza Facho, Silvia María; Vergara Mendoza, Elvis Hernán; Aragón Carreño, Luis Ángel; Mori Celis, Juan Carlos
"
"
       
        
        
        
       
03734/2022-CR
","
02/12/2022
","
LEY DE FORTALECIMENTO DE LA PROTECCIÓN Y DEFENSA DEL CONSUMIDOR A TRAVÉS DE LAS MUNICIPALIDADES
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Doroteo Carbajo, Raúl Felipe; Mori Celis, Juan Carlos; Monteza Facho, Silvia María; Aragón Carreño, Luis Ángel; Vergara Mendoza, Elvis Hernán
"
"
       
        
        
        
       
03733/2022-CR
","
02/12/2022
","
LEY QUE PROMUEVE LA PUESTA EN VALOR A LOS SITIOS, ZONAS, MONUMENTOS Y COMPLEJOS ARQUEOLÓGICOS DEL DEPARTAMENTO DE LA LIBERTAD
","
En comisión
","
Congreso
","
 Flores Ruiz, Víctor Seferino; Chacón Trujillo, Nilza Merly; Guerra García Campos, Hernando; Infantes Castañeda, Mery Eliana; Moyano Delgado, Martha Lupe; Olivos Martínez, Vivian; Obando Morgan, Auristela Ana
"
"
       
        
        
        
       
03732/2022-CR
","
02/12/2022
","
LEY QUE LIMITA LA COMERCIALIZACIÓN DE VAPORIZADORES
","
En comisión
","
Congreso
","
 Torres Salinas, Rosio; García Correa, Idelso Manuel; Chiabra León, Roberto Enrique; Acuña Peralta, María Grimaneza; Paredes Fonseca, Karol Ivett; Julón Irigoín, Elva Edhit
"
"
       
        
        
        
       
03731/2022-CR
","
02/12/2022
","
LEY PARA MEJORAR LA ACCESIBILIDAD Y CALIDAD DE LOS SERVICIOS DE LAS OREDIS Y OMAPED
","
En comisión
","
Congreso
","
 Kamiche Morante, Luis Roberto; Limachi Quispe, Nieves Esmeralda; Chávez Chino, Betssy Betzabet; Echeverría Rodríguez, Hamlet; Bermejo Rojas, Guillermo
"
"
       
        
        
        
       
03730/2022-CR
","
02/12/2022
","
LEY QUE DECLARA EL 12 DE NOVIEMBRE DE CADA AÑO ESCOLAR COMO EL ""DÍA NACIONAL DE LA EDUCACIÓN PRIMARIA""
","
En comisión
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Gutiérrez Ticona, Paul Silvio; Quiroz Barboza, Segundo Teodomiro; Tello Montes, Nivardo Edgar; Medina Hermosilla, Elizabeth Sara; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
03729/2022-CR
","
01/12/2022
","
LEY QUE DISPONE LA INCORPORACIÓN DE LA EDUCACIÓN FINANCIERA EN LOS CONTENIDOS CURRICULARES DE LA EDUCACIÓN BÁSICA REGULAR A NIVEL NACIONAL
","
En comisión
","
Congreso
","
 Amuruz Dulanto, Yessica Rosselli; Tudela Gutiérrez, Adriana Josefina; Yarrow Lumbreras, Norma Martina; Gonzales Delgado, Diana Carolina; Chirinos Venegas, Patricia Rosa; Bazán Calderón, Diego Alonso Fernando
"
"
       
        
        
        
       
03728/2022-CR
","
01/12/2022
","
LEY QUE INCORPORA EL LITERAL E) AL NUMERAL 9 DEL ARTÍCULO 2 DEL NUEVO CÓDIGO PROCESAL PENAL, PARA ESTABLECER LA IMPROCEDENCIA DEL PRINCIPIO DE OPORTUNIDAD Y ACUERDO REPARATORIO CUANDO EL IMPUTADO ES DENUNCIADO POR VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR
","
En comisión
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Gutiérrez Ticona, Paul Silvio; Quiroz Barboza, Segundo Teodomiro; Tello Montes, Nivardo Edgar; Medina Hermosilla, Elizabeth Sara; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
03727/2022-CR
","
01/12/2022
","
LEY QUE RECONOCE Y GARANTIZA LOS DERECHOS DE LOS RECIÉN NACIDOS PREMATUROS
","
En comisión
","
Congreso
","
 Soto Reyes, Alejandro; Ruíz Rodríguez, Magaly Rosmery; Julón Irigoín, Elva Edhit; Trigozo Reátegui, Cheryl; Chiabra León, Roberto Enrique; García Correa, Idelso Manuel
"
"
       
        
        
        
       
03726/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA LA LEY 23274, SOBRE EL USO DEL PASAPORTE DIPLOMÁTICO
","
En comisión
","
Congreso
","
 Soto Reyes, Alejandro; Ruíz Rodríguez, Magaly Rosmery; Julón Irigoín, Elva Edhit; Chiabra León, Roberto Enrique; Trigozo Reátegui, Cheryl; García Correa, Idelso Manuel
"
"
       
        
        
        
       
03725/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA EL ARTÍCULO 283 DEL CÓDIGO PROCESAL PENAL, DECRETO LEGISLATIVO 957, SOBRE LA PRISIÓN PREVENTIVA
","
En comisión
","
Congreso
","
 Soto Reyes, Alejandro; Ruíz Rodríguez, Magaly Rosmery; García Correa, Idelso Manuel; Julón Irigoín, Elva Edhit; Trigozo Reátegui, Cheryl; Chiabra León, Roberto Enrique
"
"
       
        
        
        
       
03724/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA LA LEY 23330, LEY DEL SERVICIO RURAL Y URBANO MARGINAL DE SALUD, OPTIMIZANDO EL NÚMERO DE PLAZAS PARA PSICÓLOGOS
","
En comisión
","
Congreso
","
 Soto Reyes, Alejandro; Ruíz Rodríguez, Magaly Rosmery; Chiabra León, Roberto Enrique; Julón Irigoín, Elva Edhit; García Correa, Idelso Manuel; Trigozo Reátegui, Cheryl
"
"
       
        
        
        
       
03723/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA LA LEY 29719, LEY QUE PROMUEVE LA CONVIVENCIA SIN VIOLENCIA EN LAS INSTITUCIONES EDUCATIVAS, GARANTIZANDO LA PRESENCIA DE PSICÓLOGOS MEDIANTE SERUMS
","
En comisión
","
Congreso
","
 Soto Reyes, Alejandro; Ruíz Rodríguez, Magaly Rosmery; García Correa, Idelso Manuel; Trigozo Reátegui, Cheryl; Julón Irigoín, Elva Edhit; Chiabra León, Roberto Enrique
"
"
       
        
        
        
       
03722/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA Y PRECISA EL DECRETO LEGISLATIVO N° 1053, DECRETO LEGISLATIVO QUE APRUEBA LA LEY GENERAL DE ADUANAS
","
En comisión
","
Congreso
","
 Yarrow Lumbreras, Norma Martina; Tudela Gutiérrez, Adriana Josefina; Chirinos Venegas, Patricia Rosa; Gonzales Delgado, Diana Carolina; Williams Zapata, José Daniel; Amuruz Dulanto, Yessica Rosselli
"
"
       
        
        
        
       
03721/2022-CR
","
01/12/2022
","
LEY QUE MODIFICA EL ARTÍCULO 11° DE LA LEY 28189, LEY GENERAL DE DONACIÓN Y TRASPLANTE DE ÓRGANOS Y/O TEJIDOS HUMANOS
","
En comisión
","
Congreso
","
 Cavero Alva, Alejandro Enrique; Yarrow Lumbreras, Norma Martina; Gonzales Delgado, Diana Carolina; Bazán Calderón, Diego Alonso Fernando; Córdova Lobatón, María Jessica; Amuruz Dulanto, Yessica Rosselli
"
"
       
        
        
        
       
03720/2022-CR
","
01/12/2022
","
LEY QUE DISPONE LA REALIZACION DE UN CENSO NACIONAL EXTRAORDINARIO DE PERSONAS Y VIVIENDA EN EL PERU
","
En comisión
","
Congreso
","
 Zeballos Madariaga, Carlos Javier; Alva Rojas, Carlos Enrique; Alcarraz Agüero, Yorel Kira; Acuña Peralta, Segundo Héctor
"
"
       
        
        
        
       
03719/2022-CR
","
30/11/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EMERGENCIA DE RECURSOS HÍDRICOS Y LA INFRAESTRUCTURA HIDRÁULICA ANTE EL PELIGRO INMINENTE DE DÉFICIT HÍDRICO, EN EL DEPARTAMENTO DE ICA
","
En comisión
","
Congreso
","
 Marticorena Mendoza, Jorge Alfonso; Coayla Juárez, Jorge Samuel; Balcázar Zelada, José María; Varas Meléndez, Elías Marcial; Cutipa Ccama, Víctor Raúl
"
"
       
        
        
        
       
03718/2022-CR
","
30/11/2022
","
LEY QUE GARANTIZA EL INGRESO DIRECTO, LA PERMANENCIA, PROGRESIÓN Y TITULACIÓN DE LAS PERSONAS CON DISCAPACIDAD EN UNIVERSIDADES E INSTITUTOS Y ESCUELAS DE EDUCACIÓN SUPERIOR
","
En comisión
","
Congreso
","
 Kamiche Morante, Luis Roberto; Limachi Quispe, Nieves Esmeralda; Bermejo Rojas, Guillermo; Chávez Chino, Betssy Betzabet; Echeverría Rodríguez, Hamlet
"
"
       
        
        
        
       
03717/2022-CR
","
30/11/2022
","
LEY QUE MODIFICA EL ARTICULO 42° DEL DECRETO SUPREMO N°054-97-EF, Y ARTÍCULO 1° DE LA LEY N° 30939, LEY QUE ESTABLECE EL RÉGIMEN ESPECIAL DE JUBILACIÓN ANTICIPADA PARA DESEMPLEADOS EN EL SISTEMA PRIVADO DE PENSIONES
","
En comisión
","
Congreso
","
 Limachi Quispe, Nieves Esmeralda; Bermejo Rojas, Guillermo; Chávez Chino, Betssy Betzabet; Echeverría Rodríguez, Hamlet; Kamiche Morante, Luis Roberto
"
"
       
        
        
        
       
03716/2022-CR
","
30/11/2022
","
LEY QUE MODIFICA LA LEY 29659, LEY QUE CREA LA UNIVERSIDAD NACIONAL TECNOLÓGICA DE SAN JUAN DE LURIGANCHO
","
En comisión
","
Congreso
","
 Palacios Huamán, Margot; Portalatino Ávalos, Kelly Roxana; Cruz Mamani, Flavio; Quito Sarmiento, Bernardo Jaime; Gonza Castillo, Américo; Coayla Juárez, Jorge Samuel
"
"
       
        
        
        
       
03715/2022-CR
","
30/11/2022
","
LEY QUE OBLIGA A LOS TITULARES DE CUENTAS DE AHORRO, DE CUENTAS CORRIENTES Y OTRAS CUENTAS BANCARIAS, HACER UNA DECLARACIÓN JURADA DE BENEFICIARIOS DE SUS SALDOS, HASTA POR UN MONTO DE 4 UIT, CUANDO ESTOS FALLECIERAN
","
En comisión
","
Congreso
","
 Marticorena Mendoza, Jorge Alfonso; Coayla Juárez, Jorge Samuel; Balcázar Zelada, José María; Varas Meléndez, Elías Marcial; Cutipa Ccama, Víctor Raúl
"
"
       
        
        
        
       
03714/2022-CR
","
30/11/2022
","
LEY QUE SANCIONA EL DAÑO AMBIENTAL CON LA CANCELACIÓN DE LA CONCESIÓN, LICENCIA Y PERMISO DE ACTIVIDADES MINERAS Y DE HIDROCARBUROS
","
En comisión
","
Congreso
","
 Palacios Huamán, Margot; Cruz Mamani, Flavio; Gonza Castillo, Américo; Portalatino Ávalos, Kelly Roxana; Quito Sarmiento, Bernardo Jaime; Coayla Juárez, Jorge Samuel
"
"
       
        
        
        
       
03713/2022-CR
","
30/11/2022
","
LEY DE CREACIÓN DE LA UNIVERSIDAD NACIONAL AUTÓNOMA JAIME CERRÓN PALOMINO UNAJCP
","
En comisión
","
Congreso
","
 Cerrón Rojas, Waldemar José; Quito Sarmiento, Bernardo Jaime; Palacios Huamán, Margot; Cruz Mamani, Flavio; Gonza Castillo, Américo; Montalvo Cubas, Segundo Toribio
"
"
       
        
        
        
       
03712/2022-CR
","
30/11/2022
","
LEY QUE PROPONE EL INCREMENTO DEL MONTO ÚNICO CONSOLIDADO (MUC) A FAVOR DEL GRUPO OCUPACIONAL DIRECTIVO QUE COMPRENDE A LOS NIVELES REMUNERATIVOS F1, F2 Y F3 DEL DECRETO LEGISLATIVO N° 276
","
En comisión
","
Congreso
","
 Cerrón Rojas, Waldemar José; Palacios Huamán, Margot; Cruz Mamani, Flavio; Gonza Castillo, Américo; Quito Sarmiento, Bernardo Jaime; Montalvo Cubas, Segundo Toribio
"
"
       
        
        
        
       
03711/2022-CR
","
30/11/2022
","
LEY DE REFORMA CONSTITUCIONAL QUE PROHIBE EL NEPOTISMO ELECTORAL Y LA REELECCIÓN ENCUBIERTA
","
En comisión
","
Congreso
","
 Paredes Piqué, Susel Ana María; Zeballos Madariaga, Carlos Javier; Alcarraz Agüero, Yorel Kira; Alva Rojas, Carlos Enrique
"
"
       
        
        
        
       
03710/2022-CR
","
30/11/2022
","
LEY QUE RECONOCE LA VIGENCIA DEL DOCUMENTO NACIONAL DE IDENTIDAD (DNI) POR DIEZ (10) AÑOS
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03709/2022-CR
","
30/11/2022
","
LEY QUE FORTALECE LA ACTIVIDAD DEL BODEGUERO
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03708/2022-CR
","
30/11/2022
","
LEY QUE DEROGA EL DERECHO A LA DEFENSA Y ASESORÍA LEGAL A LOS SERVIDORES PÚBLICOS
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03707/2022-CR
","
30/11/2022
","
LEY QUE AMPLÍA EL PLAZO DE LA LEY 27889, LEY QUE CREA EL FONDO Y EL IMPUESTO EXTRAORDINARIO PARA LA PROMOCIÓN Y DESARROLLO TURÍSTICO NACIONAL
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03706/2022-CR
","
30/11/2022
","
LEY QUE ELEVA A RANGO DE LEY EL DECRETO SUPREMO N° 068-2018-PCM, PLAN MULTISECTORIAL DE LUCHA FRONTAL CONTRA LA ANEMIA
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03705/2022-CR
","
30/11/2022
","
LEY QUE INCORPORA LA HISTORIA CLÍNICA ELECTRÓNICA EN EL PASAPORTE Y EL DNI ELECTRÓNICO
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03704/2022-CR
","
30/11/2022
","
LEY DE INCENTIVO A LA DONACIÓN DE ALIMENTO QUE INCREMENTA EN UN 100% EL BENEFICIO A LOS COMITÉS DE VASOS DE LECHE, COMEDORES POPULARES AUTOGESTIONARIOS, CLUBES DE MADRES Y OTRAS ORGANIZACIONES SOCIALES DE BASES
","
En comisión
","
Congreso
","
 Calle Lobatón, Digna; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03703/2022-CR
","
30/11/2022
","
LEY QUE RECONOCE A LA SEGUNDA SEMANA DE FEBRERO COMO LA SEMANA INTERNACIONAL DEL CEVICHE, COMO PARTE DE LA REACTIVACIÓN DEL TURISMO, A TRAVÉS DE LA GASTRONOMÍA
","
En comisión
","
Congreso
","
 Tello Montes, Nivardo Edgar; Vásquez Vela, Lucinda; Ugarte Mamani, Jhakeline Katy; Dávila Atanacio, Pasión Neomías; Paredes Castro, Francis Jhasmina; Gutiérrez Ticona, Paul Silvio; Quiroz Barboza, Segundo Teodomiro
"
"
       
        
        
        
       
03702/2022-CR
","
30/11/2022
","
LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL LA CONSTRUCCION DE LA NUEVA INFRAESTRUCTURA DE LA ESCUELA DE EDUCACIÓN SUPERIOR TÉCNICO PROFESIONAL DE LA POLICÍA NACIONAL DEL PERÚ EN LA REGIÓN PIURA
","
En comisión
","
Congreso
","
 Zeta Chunga, Cruz Maria; Moyano Delgado, Martha Lupe; López Morales, Jeny Luz; Chacón Trujillo, Nilza Merly; Barbarán Reyes, Rosangella Andrea; Flores Ruiz, Víctor Seferino
"
"
       
        
        
        
       
03701/2022-CR
","
29/11/2022
","
LEY QUE DECLARA DE PREFERENTE INTERÉS NACIONAL Y NECESIDAD PUBLICA LA CONSTRUCCIÓN DEL HOSPITAL NIVEL III - 1 DE SANDIA UBICADO EN EL DEPARTAMENTO DE PUNO
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Monteza Facho, Silvia María; Mori Celis, Juan Carlos; Vergara Mendoza, Elvis Hernán; Doroteo Carbajo, Raúl Felipe; Aragón Carreño, Luis Ángel
"
"
       
        
        
        
       
03700/2022-CR
","
29/11/2022
","
LEY QUE ESTABLECE EL 19 DE MARZO DE CADA AÑO COMO EL DÍA DEL HIMNO NACIONAL DEL PERÚ
","
En comisión
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Wong Pujada, Enrique
"
"
       
        
        
        
       
03699/2022-CR
","
29/11/2022
","
LEY QUE MODIFICA EL ARTÍCULO 45 DE LA LEY DE LA CARRERA Y SITUACIÓN DEL PERSONAL DE LA POLICÍA NACIONAL DEL PERÚ APROBADO POR DECRETO LEGISLATIVO N° 1149
","
En comisión
","
Congreso
","
 Flores Ramírez, Alex Randu; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José; Pariona Sinche, Alfredo; Taipe Coronado, María Elizabeth; Montalvo Cubas, Segundo Toribio
"
"
       
        
        
        
       
03698/2022-CR
","
29/11/2022
","
LEY QUE DECLARA EL 08 DE OCTUBRE DE CADA AÑO COMO DIA DE LA MUJER MOQUEGUA
","
En comisión
","
Congreso
","
 Cutipa Ccama, Víctor Raúl; Varas Meléndez, Elías Marcial; Marticorena Mendoza, Jorge Alfonso; Coayla Juárez, Jorge Samuel; Cruz Mamani, Flavio
"
"
       
        
        
        
       
03697/2022-CR
","
29/11/2022
","
LEY QUE MODIFICA LA PRIMERA DISPOSICIÓN TRANSITORIA DEL DECRETO LEY N° 22095, LEY DE REPRESIÓN DEL TRÁFICO ILÍCITO DE DROGAS
","
En comisión
","
Congreso
","
 Paredes Castro, Francis Jhasmina; Quiroz Barboza, Segundo Teodomiro; Gutiérrez Ticona, Paul Silvio; Tacuri Valdivia, Germán Adolfo; Tello Montes, Nivardo Edgar; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
03696/2022-CR
","
29/11/2022
","
LEY QUE AUTORIZA DE MANERA EXCEPCIONAL Y POR ÚNICA VEZ EL NOMBRAMIENTO DE LOS SERVIDORES CONTRATADOS BAJO LA MODALIDAD DE LOCACIÓN DE SERVICIOS DEL MINISTERIO DE SALUD
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Monteza Facho, Silvia María; Mori Celis, Juan Carlos; Soto Palacios, Wilson; Vergara Mendoza, Elvis Hernán; Aragón Carreño, Luis Ángel; Doroteo Carbajo, Raúl Felipe
"
